"Date","Location","Variable","Value"
2021-05-04 12:15:00,"WA7","Water.Temp (°C)","8.60000000000002"
2021-05-04 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","0.74"
2021-05-04 12:15:00,"WA7","Dis.Oxygen.Sat (%)","101.9"
2021-05-04 12:15:00,"WA7","pH.25DegC (pH)","8.3"
2021-05-04 12:15:00,"WA7","NO3.NO2.as.N (ppb)","4"
2021-05-04 12:15:00,"WA7","P..Tot. (ppb)","10"
2021-05-04 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","649"
2021-05-04 12:15:00,"WA7","E.Coli (MPN/100ml)","36"
2021-06-02 12:15:00,"WA7","Water.Temp (°C)","8.19999999999999"
2021-06-02 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","2.3"
2021-06-02 12:15:00,"WA7","Dis.Oxygen.Sat (%)","109.3"
2021-06-02 12:15:00,"WA7","pH.25DegC (pH)","8.3"
2021-06-02 12:15:00,"WA7","NO3.NO2.as.N (ppb)","145"
2021-06-02 12:15:00,"WA7","P..Tot. (ppb)","16"
2021-06-02 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","1120"
2021-06-02 12:15:00,"WA7","E.Coli (MPN/100ml)","80"
2021-07-14 12:15:00,"WA7","Water.Temp (°C)","6.10000000000002"
2021-07-14 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","4.9"
2021-07-14 12:15:00,"WA7","Dis.Oxygen.Sat (%)","98.6"
2021-07-14 12:15:00,"WA7","pH.25DegC (pH)","8.1"
2021-07-14 12:15:00,"WA7","NO3.NO2.as.N (ppb)","748"
2021-07-14 12:15:00,"WA7","P..Tot. (ppb)","37"
2021-07-14 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","1414"
2021-07-14 12:15:00,"WA7","E.Coli (MPN/100ml)","68"
2021-08-04 12:20:00,"WA7","Water.Temp (°C)","12.6"
2021-08-04 12:20:00,"WA7","Turbidity..Form.Neph. (FNU)","0.97"
2021-08-04 12:20:00,"WA7","Dis.Oxygen.Sat (%)","109.2"
2021-08-04 12:20:00,"WA7","pH.25DegC (pH)","8.4"
2021-08-04 12:20:00,"WA7","NO3.NO2.as.N (ppb)","466"
2021-08-04 12:20:00,"WA7","P..Tot. (ppb)","17"
2021-08-04 12:20:00,"WA7","Tot.Coliforms (MPN/100ml)","461"
2021-08-04 12:20:00,"WA7","E.Coli (MPN/100ml)","28"
2021-09-15 12:20:00,"WA7","Water.Temp (°C)","9.5"
2021-09-15 12:20:00,"WA7","Turbidity..Form.Neph. (FNU)","75.5"
2021-09-15 12:20:00,"WA7","Dis.Oxygen.Sat (%)","96.6"
2021-09-15 12:20:00,"WA7","pH.25DegC (pH)","8.1"
2021-09-15 12:20:00,"WA7","NO3.NO2.as.N (ppb)","510"
2021-09-15 12:20:00,"WA7","P..Tot. (ppb)","193"
2021-09-15 12:20:00,"WA7","Tot.Coliforms (MPN/100ml)","2419"
2021-09-15 12:20:00,"WA7","E.Coli (MPN/100ml)","2419"
2021-10-13 11:50:00,"WA7","Water.Temp (°C)","11.2"
2021-10-13 11:50:00,"WA7","Turbidity..Form.Neph. (FNU)","62.2"
2021-10-13 11:50:00,"WA7","Dis.Oxygen.Sat (%)","96.2"
2021-10-13 11:50:00,"WA7","pH.25DegC (pH)","8"
2021-10-13 11:50:00,"WA7","NO3.NO2.as.N (ppb)","425"
2021-10-13 11:50:00,"WA7","P..Tot. (ppb)","174"
2021-10-13 11:50:00,"WA7","Tot.Coliforms (MPN/100ml)","2419"
2021-10-13 11:50:00,"WA7","E.Coli (MPN/100ml)","2419"
2021-11-11 12:20:00,"WA7","Water.Temp (°C)","20.5"
2021-11-11 12:20:00,"WA7","Turbidity..Form.Neph. (FNU)","4.6"
2021-11-11 12:20:00,"WA7","Dis.Oxygen.Sat (%)","109.6"
2021-11-11 12:20:00,"WA7","pH.25DegC (pH)","8.3"
2021-11-11 12:20:00,"WA7","NO3.NO2.as.N (ppb)","309"
2021-11-11 12:20:00,"WA7","P..Tot. (ppb)","35"
2021-11-11 12:20:00,"WA7","Tot.Coliforms (MPN/100ml)","2419"
2021-11-11 12:20:00,"WA7","E.Coli (MPN/100ml)","153"
2021-12-15 12:43:00,"WA7","Water.Temp (°C)","17.6"
2021-12-15 12:43:00,"WA7","Turbidity..Form.Neph. (FNU)","89.9"
2021-12-15 12:43:00,"WA7","Dis.Oxygen.Sat (%)","93.2"
2021-12-15 12:43:00,"WA7","pH.25DegC (pH)","7.9"
2021-12-15 12:43:00,"WA7","NO3.NO2.as.N (ppb)","660"
2021-12-15 12:43:00,"WA7","P..Tot. (ppb)","371"
2021-12-15 12:43:00,"WA7","Tot.Coliforms (MPN/100ml)","24192"
2021-12-15 12:43:00,"WA7","E.Coli (MPN/100ml)","5172"
2022-01-26 12:15:00,"WA7","Water.Temp (°C)","21.9"
2022-01-26 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","0.87"
2022-01-26 12:15:00,"WA7","Dis.Oxygen.Sat (%)","108.2"
2022-01-26 12:15:00,"WA7","pH.25DegC (pH)","8.3"
2022-01-26 12:15:00,"WA7","NO3.NO2.as.N (ppb)","13"
2022-01-26 12:15:00,"WA7","P..Tot. (ppb)","18"
2022-01-26 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","1203"
2022-01-26 12:15:00,"WA7","E.Coli (MPN/100ml)","86"
2022-02-16 11:55:00,"WA7","Water.Temp (°C)","17.3"
2022-02-16 11:55:00,"WA7","Turbidity..Form.Neph. (FNU)","19.6"
2022-02-16 11:55:00,"WA7","Dis.Oxygen.Sat (%)","96.1"
2022-02-16 11:55:00,"WA7","pH.25DegC (pH)","7.9"
2022-02-16 11:55:00,"WA7","NO3.NO2.as.N (ppb)","670"
2022-02-16 11:55:00,"WA7","P..Tot. (ppb)","66"
2022-02-16 11:55:00,"WA7","Tot.Coliforms (MPN/100ml)","2419"
2022-02-16 11:55:00,"WA7","E.Coli (MPN/100ml)","579"
2022-03-15 12:15:00,"WA7","Water.Temp (°C)","17.3"
2022-03-15 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","0.83"
2022-03-15 12:15:00,"WA7","Dis.Oxygen.Sat (%)","104"
2022-03-15 12:15:00,"WA7","pH.25DegC (pH)","8.3"
2022-03-15 12:15:00,"WA7","NO3.NO2.as.N (ppb)","17"
2022-03-15 12:15:00,"WA7","P..Tot. (ppb)","13"
2022-03-15 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","1300"
2022-03-15 12:15:00,"WA7","E.Coli (MPN/100ml)","71"
2022-04-20 12:20:00,"WA7","Water.Temp (°C)","16"
2022-04-20 12:20:00,"WA7","Turbidity..Form.Neph. (FNU)","1.2"
2022-04-20 12:20:00,"WA7","Dis.Oxygen.Sat (%)","107.7"
2022-04-20 12:20:00,"WA7","pH.25DegC (pH)","8.3"
2022-04-20 12:20:00,"WA7","NO3.NO2.as.N (ppb)","577"
2022-04-20 12:20:00,"WA7","P..Tot. (ppb)","18"
2022-04-20 12:20:00,"WA7","Tot.Coliforms (MPN/100ml)","980"
2022-04-20 12:20:00,"WA7","E.Coli (MPN/100ml)","66"
2022-05-10 12:15:00,"WA7","Water.Temp (°C)","12.7"
2022-05-10 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","21"
2022-05-10 12:15:00,"WA7","Dis.Oxygen.Sat (%)","100.1"
2022-05-10 12:15:00,"WA7","pH.25DegC (pH)","8.2"
2022-05-10 12:15:00,"WA7","NO3.NO2.as.N (ppb)","221"
2022-05-10 12:15:00,"WA7","P..Tot. (ppb)","30"
2022-05-10 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","2419"
2022-05-10 12:15:00,"WA7","E.Coli (MPN/100ml)","1046"
2022-06-15 12:00:00,"WA7","Water.Temp (°C)","9.80000000000001"
2022-06-15 12:00:00,"WA7","Turbidity..Form.Neph. (FNU)","183"
2022-06-15 12:00:00,"WA7","Dis.Oxygen.Sat (%)","96.6"
2022-06-15 12:00:00,"WA7","pH.25DegC (pH)","8"
2022-06-15 12:00:00,"WA7","NO3.NO2.as.N (ppb)","825"
2022-06-15 12:00:00,"WA7","P..Tot. (ppb)","208"
2022-06-15 12:00:00,"WA7","Tot.Coliforms (MPN/100ml)","5794"
2022-06-15 12:00:00,"WA7","E.Coli (MPN/100ml)","657"
2022-07-20 12:15:00,"WA7","Water.Temp (°C)","9.30000000000001"
2022-07-20 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","11.9"
2022-07-20 12:15:00,"WA7","Dis.Oxygen.Sat (%)","97.5"
2022-07-20 12:15:00,"WA7","pH.25DegC (pH)","8"
2022-07-20 12:15:00,"WA7","NO3.NO2.as.N (ppb)","1160"
2022-07-20 12:15:00,"WA7","P..Tot. (ppb)","47"
2022-07-20 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","2419"
2022-07-20 12:15:00,"WA7","E.Coli (MPN/100ml)","79"
2022-08-10 12:00:00,"WA7","Water.Temp (°C)","9.10000000000002"
2022-08-10 12:00:00,"WA7","Turbidity..Form.Neph. (FNU)","307"
2022-08-10 12:00:00,"WA7","Dis.Oxygen.Sat (%)","96.7"
2022-08-10 12:00:00,"WA7","pH.25DegC (pH)","8.2"
2022-08-10 12:00:00,"WA7","NO3.NO2.as.N (ppb)","707"
2022-08-10 12:00:00,"WA7","P..Tot. (ppb)","529"
2022-08-10 12:00:00,"WA7","Tot.Coliforms (MPN/100ml)","19863"
2022-08-10 12:00:00,"WA7","E.Coli (MPN/100ml)","3822"
2022-09-14 12:35:00,"WA7","Water.Temp (°C)","10"
2022-09-14 12:35:00,"WA7","Turbidity..Form.Neph. (FNU)","118"
2022-09-14 12:35:00,"WA7","Dis.Oxygen.Sat (%)","95.9"
2022-09-14 12:35:00,"WA7","pH.25DegC (pH)","7.9"
2022-09-14 12:35:00,"WA7","NO3.NO2.as.N (ppb)","563"
2022-09-14 12:35:00,"WA7","P..Tot. (ppb)","224"
2022-09-14 12:35:00,"WA7","Tot.Coliforms (MPN/100ml)","2419"
2022-09-14 12:35:00,"WA7","E.Coli (MPN/100ml)","2419"
2022-10-12 13:00:00,"WA7","Water.Temp (°C)","13.2"
2022-10-12 13:00:00,"WA7","Turbidity..Form.Neph. (FNU)","5"
2022-10-12 13:00:00,"WA7","Dis.Oxygen.Sat (%)","96.8"
2022-10-12 13:00:00,"WA7","pH.25DegC (pH)","8"
2022-10-12 13:00:00,"WA7","NO3.NO2.as.N (ppb)","986"
2022-10-12 13:00:00,"WA7","P..Tot. (ppb)","43"
2022-10-12 13:00:00,"WA7","Tot.Coliforms (MPN/100ml)","1986"
2022-10-12 13:00:00,"WA7","E.Coli (MPN/100ml)","127"
2022-11-08 13:15:00,"WA7","Water.Temp (°C)","17.7"
2022-11-08 13:15:00,"WA7","Turbidity..Form.Neph. (FNU)","1.9"
2022-11-08 13:15:00,"WA7","Dis.Oxygen.Sat (%)","121.6"
2022-11-08 13:15:00,"WA7","pH.25DegC (pH)","8.6"
2022-11-08 13:15:00,"WA7","NO3.NO2.as.N (ppb)","261"
2022-11-08 13:15:00,"WA7","P..Tot. (ppb)","13"
2022-11-08 13:15:00,"WA7","Tot.Coliforms (MPN/100ml)","1733"
2022-11-08 13:15:00,"WA7","E.Coli (MPN/100ml)","78"
2022-12-08 11:15:00,"WA7","Water.Temp (°C)","16.5"
2022-12-08 11:15:00,"WA7","Turbidity..Form.Neph. (FNU)","1.5"
2022-12-08 11:15:00,"WA7","Dis.Oxygen.Sat (%)","105.8"
2022-12-08 11:15:00,"WA7","pH.25DegC (pH)","8.7"
2022-12-08 11:15:00,"WA7","NO3.NO2.as.N (ppb)","354"
2022-12-08 11:15:00,"WA7","P..Tot. (ppb)","23"
2022-12-08 11:15:00,"WA7","Tot.Coliforms (MPN/100ml)","866"
2022-12-08 11:15:00,"WA7","E.Coli (MPN/100ml)","102"
2023-01-18 12:15:00,"WA7","Water.Temp (°C)","18.9"
2023-01-18 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","19.4"
2023-01-18 12:15:00,"WA7","Dis.Oxygen.Sat (%)","96"
2023-01-18 12:15:00,"WA7","pH.25DegC (pH)","8"
2023-01-18 12:15:00,"WA7","NO3.NO2.as.N (ppb)","737"
2023-01-18 12:15:00,"WA7","P..Tot. (ppb)","53"
2023-01-18 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","2419"
2023-01-18 12:15:00,"WA7","E.Coli (MPN/100ml)","488"
2023-03-15 12:30:00,"WA7","Water.Temp (°C)","16.4"
2023-03-15 12:30:00,"WA7","Turbidity..Form.Neph. (FNU)","3.5"
2023-03-15 12:30:00,"WA7","Dis.Oxygen.Sat (%)","107.1"
2023-03-15 12:30:00,"WA7","pH.25DegC (pH)","8.3"
2023-03-15 12:30:00,"WA7","NO3.NO2.as.N (ppb)","429"
2023-03-15 12:30:00,"WA7","P..Tot. (ppb)","21"
2023-03-15 12:30:00,"WA7","Tot.Coliforms (MPN/100ml)","2419"
2023-03-15 12:30:00,"WA7","E.Coli (MPN/100ml)","82"
2023-05-10 12:15:00,"WA7","Water.Temp (°C)","14"
2023-05-10 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","24.2"
2023-05-10 12:15:00,"WA7","Dis.Oxygen.Sat (%)","96.6"
2023-05-10 12:15:00,"WA7","pH.25DegC (pH)","8.6"
2023-05-10 12:15:00,"WA7","NO3.NO2.as.N (ppb)","528"
2023-05-10 12:15:00,"WA7","P..Tot. (ppb)","210"
2023-05-10 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","2419"
2023-05-10 12:15:00,"WA7","E.Coli (MPN/100ml)","2419"
2023-07-19 11:40:00,"WA7","Water.Temp (°C)","9.80000000000001"
2023-07-19 11:40:00,"WA7","Turbidity..Form.Neph. (FNU)","60.4"
2023-07-19 11:40:00,"WA7","Dis.Oxygen.Sat (%)","97"
2023-07-19 11:40:00,"WA7","pH.25DegC (pH)","7.8"
2023-07-19 11:40:00,"WA7","NO3.NO2.as.N (ppb)","874"
2023-07-19 11:40:00,"WA7","P..Tot. (ppb)","142"
2023-07-19 11:40:00,"WA7","Tot.Coliforms (MPN/100ml)","2419"
2023-07-19 11:40:00,"WA7","E.Coli (MPN/100ml)","140"
2023-08-17 12:40:00,"WA7","Water.Temp (°C)","9"
2023-08-17 12:40:00,"WA7","Turbidity..Form.Neph. (FNU)","11.5"
2023-08-17 12:40:00,"WA7","Dis.Oxygen.Sat (%)","97.5"
2023-08-17 12:40:00,"WA7","pH.25DegC (pH)","8.1"
2023-08-17 12:40:00,"WA7","NO3.NO2.as.N (ppb)","713"
2023-08-17 12:40:00,"WA7","P..Tot. (ppb)","37"
2023-08-17 12:40:00,"WA7","Tot.Coliforms (MPN/100ml)","1733"
2023-08-17 12:40:00,"WA7","E.Coli (MPN/100ml)","84"
2023-09-13 11:30:00,"WA7","Water.Temp (°C)","11.4"
2023-09-13 11:30:00,"WA7","Turbidity..Form.Neph. (FNU)","0.8"
2023-09-13 11:30:00,"WA7","Dis.Oxygen.Sat (%)","115.4"
2023-09-13 11:30:00,"WA7","pH.25DegC (pH)","8.5"
2023-09-13 11:30:00,"WA7","NO3.NO2.as.N (ppb)","197"
2023-09-13 11:30:00,"WA7","P..Tot. (ppb)","11"
2023-09-13 11:30:00,"WA7","Tot.Coliforms (MPN/100ml)","185"
2023-09-13 11:30:00,"WA7","E.Coli (MPN/100ml)","43"
2023-10-25 11:35:00,"WA7","Water.Temp (°C)","15"
2023-10-25 11:35:00,"WA7","Turbidity..Form.Neph. (FNU)","6.2"
2023-10-25 11:35:00,"WA7","Dis.Oxygen.Sat (%)","99.9"
2023-10-25 11:35:00,"WA7","pH.25DegC (pH)","8.2"
2023-10-25 11:35:00,"WA7","NO3.NO2.as.N (ppb)","460"
2023-10-25 11:35:00,"WA7","P..Tot. (ppb)","34"
2023-10-25 11:35:00,"WA7","Tot.Coliforms (MPN/100ml)","2419"
2023-10-25 11:35:00,"WA7","E.Coli (MPN/100ml)","130"
2023-11-22 12:00:00,"WA7","Water.Temp (°C)","16.4"
2023-11-22 12:00:00,"WA7","Turbidity..Form.Neph. (FNU)","54.5"
2023-11-22 12:00:00,"WA7","Dis.Oxygen.Sat (%)","98.7"
2023-11-22 12:00:00,"WA7","pH.25DegC (pH)","8.1"
2023-11-22 12:00:00,"WA7","NO3.NO2.as.N (ppb)","367"
2023-11-22 12:00:00,"WA7","P..Tot. (ppb)","90"
2023-11-22 12:00:00,"WA7","Tot.Coliforms (MPN/100ml)","2419"
2023-11-22 12:00:00,"WA7","E.Coli (MPN/100ml)","1553"
2023-12-13 12:25:00,"WA7","Water.Temp (°C)","15.1"
2023-12-13 12:25:00,"WA7","Turbidity..Form.Neph. (FNU)","5.3"
2023-12-13 12:25:00,"WA7","Dis.Oxygen.Sat (%)","113.9"
2023-12-13 12:25:00,"WA7","pH.25DegC (pH)","8.5"
2023-12-13 12:25:00,"WA7","NO3.NO2.as.N (ppb)","131"
2023-12-13 12:25:00,"WA7","P..Tot. (ppb)","19"
2023-12-13 12:25:00,"WA7","Tot.Coliforms (MPN/100ml)","1733"
2023-12-13 12:25:00,"WA7","E.Coli (MPN/100ml)","649"
2019-01-15 13:30:00,"WN5","Water.Temp (°C)","13.6"
2019-01-15 13:30:00,"WN5","Turbidity..Form.Neph. (FNU)","1.1"
2019-01-15 13:30:00,"WN5","Dis.Oxygen.Sat (%)","101.1"
2019-01-15 13:30:00,"WN5","pH.25DegC (pH)","7.6"
2019-01-15 13:30:00,"WN5","NO3.NO2.as.N (ppb)","7"
2019-01-15 13:30:00,"WN5","P..Tot. (ppb)","3"
2019-01-15 13:30:00,"WN5","Tot.Coliforms (MPN/100ml)","304"
2019-01-15 13:30:00,"WN5","E.Coli (MPN/100ml)","26"
2019-02-04 13:35:00,"WN5","Water.Temp (°C)","20.5"
2019-02-04 13:35:00,"WN5","Turbidity..Form.Neph. (FNU)","0.33"
2019-02-04 13:35:00,"WN5","Dis.Oxygen.Sat (%)","105.2"
2019-02-04 13:35:00,"WN5","pH.25DegC (pH)","7.8"
2019-02-04 13:35:00,"WN5","NO3.NO2.as.N (ppb)","10"
2019-02-04 13:35:00,"WN5","P..Tot. (ppb)","3"
2019-02-04 13:35:00,"WN5","Tot.Coliforms (MPN/100ml)","2419"
2019-02-04 13:35:00,"WN5","E.Coli (MPN/100ml)","10"
2019-03-13 12:42:00,"WN5","Water.Temp (°C)","14.5"
2019-03-13 12:42:00,"WN5","Turbidity..Form.Neph. (FNU)","4"
2019-03-13 12:42:00,"WN5","Dis.Oxygen.Sat (%)","100.5"
2019-03-13 12:42:00,"WN5","pH.25DegC (pH)","7.6"
2019-03-13 12:42:00,"WN5","NO3.NO2.as.N (ppb)","20"
2019-03-13 12:42:00,"WN5","P..Tot. (ppb)","13"
2019-03-13 12:42:00,"WN5","Tot.Coliforms (MPN/100ml)","1986"
2019-03-13 12:42:00,"WN5","E.Coli (MPN/100ml)","727"
2019-04-16 11:45:00,"WN5","Water.Temp (°C)","10.9"
2019-04-16 11:45:00,"WN5","Turbidity..Form.Neph. (FNU)","0.43"
2019-04-16 11:45:00,"WN5","Dis.Oxygen.Sat (%)","103.2"
2019-04-16 11:45:00,"WN5","pH.25DegC (pH)","7.8"
2019-04-16 11:45:00,"WN5","NO3.NO2.as.N (ppb)","7"
2019-04-16 11:45:00,"WN5","P..Tot. (ppb)","1"
2019-04-16 11:45:00,"WN5","Tot.Coliforms (MPN/100ml)","548"
2019-04-16 11:45:00,"WN5","E.Coli (MPN/100ml)","15"
2019-05-14 14:15:00,"WN5","Water.Temp (°C)","9.60000000000002"
2019-05-14 14:15:00,"WN5","Turbidity..Form.Neph. (FNU)","0.63"
2019-05-14 14:15:00,"WN5","Dis.Oxygen.Sat (%)","100.4"
2019-05-14 14:15:00,"WN5","pH.25DegC (pH)","7.4"
2019-05-14 14:15:00,"WN5","NO3.NO2.as.N (ppb)","30"
2019-05-14 14:15:00,"WN5","P..Tot. (ppb)","3"
2019-05-14 14:15:00,"WN5","Tot.Coliforms (MPN/100ml)","125"
2019-05-14 14:15:00,"WN5","E.Coli (MPN/100ml)","17"
2019-06-11 14:40:00,"WN5","Water.Temp (°C)","8.80000000000001"
2019-06-11 14:40:00,"WN5","Turbidity..Form.Neph. (FNU)","1.2"
2019-06-11 14:40:00,"WN5","Dis.Oxygen.Sat (%)","100.2"
2019-06-11 14:40:00,"WN5","pH.25DegC (pH)","7.5"
2019-06-11 14:40:00,"WN5","NO3.NO2.as.N (ppb)","42"
2019-06-11 14:40:00,"WN5","P..Tot. (ppb)","2"
2019-06-11 14:40:00,"WN5","Tot.Coliforms (MPN/100ml)","210"
2019-06-11 14:40:00,"WN5","E.Coli (MPN/100ml)","16"
2019-07-09 14:00:00,"WN5","Water.Temp (°C)","7.39999999999998"
2019-07-09 14:00:00,"WN5","Turbidity..Form.Neph. (FNU)","0.53"
2019-07-09 14:00:00,"WN5","Dis.Oxygen.Sat (%)","102.5"
2019-07-09 14:00:00,"WN5","pH.25DegC (pH)","7.8"
2019-07-09 14:00:00,"WN5","NO3.NO2.as.N (ppb)","44"
2019-07-09 14:00:00,"WN5","P..Tot. (ppb)","4"
2019-07-09 14:00:00,"WN5","Tot.Coliforms (MPN/100ml)","134"
2019-07-09 14:00:00,"WN5","E.Coli (MPN/100ml)","7"
2019-08-13 13:20:00,"WN5","Water.Temp (°C)","7.60000000000002"
2019-08-13 13:20:00,"WN5","Turbidity..Form.Neph. (FNU)","3.3"
2019-08-13 13:20:00,"WN5","Dis.Oxygen.Sat (%)","101.1"
2019-08-13 13:20:00,"WN5","pH.25DegC (pH)","7.3"
2019-08-13 13:20:00,"WN5","NO3.NO2.as.N (ppb)","80"
2019-08-13 13:20:00,"WN5","P..Tot. (ppb)","7"
2019-08-13 13:20:00,"WN5","Tot.Coliforms (MPN/100ml)","249"
2019-08-13 13:20:00,"WN5","E.Coli (MPN/100ml)","6"
2019-09-09 13:40:00,"WN5","Water.Temp (°C)","6.89999999999998"
2019-09-09 13:40:00,"WN5","Turbidity..Form.Neph. (FNU)","1"
2019-09-09 13:40:00,"WN5","Dis.Oxygen.Sat (%)","100.9"
2019-09-09 13:40:00,"WN5","pH.25DegC (pH)","7.6"
2019-09-09 13:40:00,"WN5","NO3.NO2.as.N (ppb)","33"
2019-09-09 13:40:00,"WN5","P..Tot. (ppb)","4"
2019-09-09 13:40:00,"WN5","Tot.Coliforms (MPN/100ml)","142"
2019-09-09 13:40:00,"WN5","E.Coli (MPN/100ml)","2"
2019-10-08 13:55:00,"WN5","Water.Temp (°C)","11"
2019-10-08 13:55:00,"WN5","Turbidity..Form.Neph. (FNU)","0.69"
2019-10-08 13:55:00,"WN5","Dis.Oxygen.Sat (%)","100.8"
2019-10-08 13:55:00,"WN5","pH.25DegC (pH)","7.7"
2019-10-08 13:55:00,"WN5","NO3.NO2.as.N (ppb)","53"
2019-10-08 13:55:00,"WN5","P..Tot. (ppb)","4"
2019-10-08 13:55:00,"WN5","Tot.Coliforms (MPN/100ml)","166"
2019-10-08 13:55:00,"WN5","E.Coli (MPN/100ml)","1"
2019-11-12 13:00:00,"WN5","Water.Temp (°C)","10.8"
2019-11-12 13:00:00,"WN5","Turbidity..Form.Neph. (FNU)","1.2"
2019-11-12 13:00:00,"WN5","Dis.Oxygen.Sat (%)","100.5"
2019-11-12 13:00:00,"WN5","pH.25DegC (pH)","7.9"
2019-11-12 13:00:00,"WN5","NO3.NO2.as.N (ppb)","14"
2019-11-12 13:00:00,"WN5","P..Tot. (ppb)","4"
2019-11-12 13:00:00,"WN5","Tot.Coliforms (MPN/100ml)","228"
2019-11-12 13:00:00,"WN5","E.Coli (MPN/100ml)","77"
2019-12-10 13:50:00,"WN5","Water.Temp (°C)","14.8"
2019-12-10 13:50:00,"WN5","Turbidity..Form.Neph. (FNU)","0.54"
2019-12-10 13:50:00,"WN5","Dis.Oxygen.Sat (%)","102.2"
2019-12-10 13:50:00,"WN5","pH.25DegC (pH)","7.9"
2019-12-10 13:50:00,"WN5","NO3.NO2.as.N (ppb)","10"
2019-12-10 13:50:00,"WN5","P..Tot. (ppb)","4"
2019-12-10 13:50:00,"WN5","Tot.Coliforms (MPN/100ml)","197"
2019-12-10 13:50:00,"WN5","E.Coli (MPN/100ml)","19"
2020-01-14 13:00:00,"WN5","Water.Temp (°C)","12.5"
2020-01-14 13:00:00,"WN5","Turbidity..Form.Neph. (FNU)","1.1"
2020-01-14 13:00:00,"WN5","Dis.Oxygen.Sat (%)","100.6"
2020-01-14 13:00:00,"WN5","pH.25DegC (pH)","7.5"
2020-01-14 13:00:00,"WN5","NO3.NO2.as.N (ppb)","8"
2020-01-14 13:00:00,"WN5","P..Tot. (ppb)","5"
2020-01-14 13:00:00,"WN5","Tot.Coliforms (MPN/100ml)","866"
2020-01-14 13:00:00,"WN5","E.Coli (MPN/100ml)","35"
2020-02-03 11:00:00,"WN5","Water.Temp (°C)","19.2"
2020-02-03 11:00:00,"WN5","Turbidity..Form.Neph. (FNU)","0.29"
2020-02-03 11:00:00,"WN5","Dis.Oxygen.Sat (%)","102.2"
2020-02-03 11:00:00,"WN5","pH.25DegC (pH)","7.7"
2020-02-03 11:00:00,"WN5","NO3.NO2.as.N (ppb)","6"
2020-02-03 11:00:00,"WN5","P..Tot. (ppb)","3"
2020-02-03 11:00:00,"WN5","Tot.Coliforms (MPN/100ml)","1553"
2020-02-03 11:00:00,"WN5","E.Coli (MPN/100ml)","55"
2020-03-16 13:55:00,"WN5","Water.Temp (°C)","17"
2020-03-16 13:55:00,"WN5","Turbidity..Form.Neph. (FNU)","0.25"
2020-03-16 13:55:00,"WN5","Dis.Oxygen.Sat (%)","107.4"
2020-03-16 13:55:00,"WN5","pH.25DegC (pH)","7.9"
2020-03-16 13:55:00,"WN5","NO3.NO2.as.N (ppb)","23"
2020-03-16 13:55:00,"WN5","P..Tot. (ppb)","3"
2020-03-16 13:55:00,"WN5","Tot.Coliforms (MPN/100ml)","816"
2020-03-16 13:55:00,"WN5","E.Coli (MPN/100ml)","3"
2020-05-12 13:55:00,"WN5","Water.Temp (°C)","10"
2020-05-12 13:55:00,"WN5","Turbidity..Form.Neph. (FNU)","0.38"
2020-05-12 13:55:00,"WN5","Dis.Oxygen.Sat (%)","102.7"
2020-05-12 13:55:00,"WN5","pH.25DegC (pH)","7.9"
2020-05-12 13:55:00,"WN5","NO3.NO2.as.N (ppb)","44"
2020-05-12 13:55:00,"WN5","P..Tot. (ppb)","4"
2020-05-12 13:55:00,"WN5","Tot.Coliforms (MPN/100ml)","236"
2020-05-12 13:55:00,"WN5","E.Coli (MPN/100ml)","33"
2020-06-09 11:30:00,"WN5","Water.Temp (°C)","8"
2020-06-09 11:30:00,"WN5","Turbidity..Form.Neph. (FNU)","0.42"
2020-06-09 11:30:00,"WN5","Dis.Oxygen.Sat (%)","101.8"
2020-06-09 11:30:00,"WN5","pH.25DegC (pH)","7.6"
2020-06-09 11:30:00,"WN5","NO3.NO2.as.N (ppb)","85"
2020-06-09 11:30:00,"WN5","P..Tot. (ppb)","5"
2020-06-09 11:30:00,"WN5","Tot.Coliforms (MPN/100ml)","172"
2020-06-09 11:30:00,"WN5","E.Coli (MPN/100ml)","20"
2020-07-14 11:45:00,"WN5","Water.Temp (°C)","7.10000000000002"
2020-07-14 11:45:00,"WN5","Turbidity..Form.Neph. (FNU)","1.8"
2020-07-14 11:45:00,"WN5","Dis.Oxygen.Sat (%)","100.6"
2020-07-14 11:45:00,"WN5","pH.25DegC (pH)","7.4"
2020-07-14 11:45:00,"WN5","NO3.NO2.as.N (ppb)","58"
2020-07-14 11:45:00,"WN5","P..Tot. (ppb)","5"
